1,40,25,2024-05-17,1,2,Inspirujący,Brak interakcji,nie,Facere modi similique consequatur nostrum facilis. Provident ab et consequatur error. Consequatur repudiandae neque sunt.
2,54,70,,,,,,,
3,38,120,,,,,,,
4,27,159,,,,,,,
5,13,17,,,,,,,
6,100,75,,,,,,,
7,19,44,2024-04-02,3,1,Bardzo pomocny,Mało praktycznych przykładów,tak,"At velit et architecto suscipit. Amet asperiores dolorum. Deleniti tempora quasi sit tempore.
Dolor voluptates mollitia commodi quibusdam. Cum doloribus ullam asperiores accusantium."
8,135,142,,,,,,,
9,33,163,,,,,,,
10,195,134,2023-06-14,1,4,,Nieprzydatny materiał,nie wiem,Alias recusandae numquam dolores necessitatibus. Eum officia quo qui velit eaque consequatur. In laudantium officia eos labore.
11,26,76,2022-12-28,1,2,Inspirujący,Zbyt długi,nie,Nobis nulla quaerat nobis voluptatum nihil quibusdam. Architecto corporis minus nemo incidunt necessitatibus nam. Expedita incidunt minima veritatis in et sapiente.
12,138,41,2023-01-19,1,1,Profesjonalny prowadzący,Niejasne wyjaśnienia,nie wiem,"Nesciunt itaque odio quo repellat quod similique cupiditate. Dolorum ea quo cumque.
Consectetur accusantium ipsam. Tempora possimus libero maiores libero."
13,89,170,,,,,,,
14,33,199,,,,,,,
15,109,89,,,,,,,
16,16,125,2024-07-28,2,1,Dobrze przekazana wiedza,Zbyt długi,nie,"Vel dolores necessitatibus expedita velit ad nemo. Possimus labore quam repudiandae sed. Necessitatibus porro excepturi id consectetur.
Officiis mollitia repellat. Minima est enim iure numquam."
17,91,105,2023-03-30,1,5,Inspirujący,Zbyt długi,nie,"Quas debitis quaerat officia culpa. Nostrum nostrum ratione facilis natus.
Porro quidem dolore voluptate voluptates laboriosam doloremque. Reiciendis animi natus corporis recusandae quod nulla."
18,159,194,2023-11-04,5,1,Wartościowy materiał,Zbyt ogólny,tak,Amet consequatur ullam nisi. Fuga itaque mollitia error sunt ratione aliquam adipisci. Nisi aut aspernatur nulla perferendis tenetur.
19,46,123,2023-09-19,4,3,,Mało praktycznych przykładów,nie,"Odio maiores impedit dignissimos error. Earum dignissimos ad autem suscipit.
Sapiente earum laborum impedit deleniti laboriosam. Ratione dolores facilis qui nulla nemo sed."
20,194,35,,,,,,,
21,176,118,,,,,,,
22,17,183,2024-07-28,1,1,Wartościowy materiał,Zbyt ogólny,nie wiem,Distinctio recusandae quaerat reprehenderit quam neque cum. Ad facere dolore placeat minima. Assumenda ex eum dolorum placeat.
23,166,80,,,,,,,
24,34,190,,,,,,,
25,56,165,,,,,,,
26,113,10,,,,,,,
27,114,63,,,,,,,
28,151,184,,,,,,,
29,130,115,,,,,,,
30,82,125,2023-10-29,2,1,Świetnie zorganizowany,Zbyt długi,nie wiem,Vero ducimus vitae sapiente deserunt nobis. Corrupti quasi ullam itaque sequi illum sequi. Iusto minus tenetur rem ea.
31,33,15,2023-05-03,1,5,Profesjonalny prowadzący,Zbyt ogólny,nie,"Aliquam nostrum ratione dolore nobis iste. Nesciunt maxime exercitationem repellat illum quod corporis dolores.
Atque explicabo beatae commodi consequuntur. Velit facilis expedita provident."
32,136,70,2024-10-03,1,3,Profesjonalny prowadzący,,tak,Doloremque eligendi occaecati provident totam recusandae labore hic. Mollitia a dicta dolorem distinctio deserunt.
33,177,164,2024-08-11,1,3,Wartościowy materiał,,nie wiem,Qui quam eius itaque. A veritatis eveniet soluta quod eius voluptatem. Sed assumenda aliquid nesciunt eligendi praesentium.
34,56,185,2024-07-10,5,1,Świetnie zorganizowany,Słaba organizacja,nie wiem,Cumque illo temporibus recusandae. Totam iure nostrum qui natus. Reprehenderit voluptatibus non dolorem. Necessitatibus fugit recusandae esse.
35,94,157,2024-12-05,1,3,Świetnie zorganizowany,Zbyt ogólny,tak,Qui ipsa totam odio esse voluptatum nesciunt consectetur. Similique veritatis culpa enim iure illum. Deserunt quos fugiat debitis.
36,119,164,2024-07-19,4,4,Praktyczne przykłady,Mało praktycznych przykładów,nie wiem,Nesciunt commodi neque ut itaque. Adipisci asperiores illum voluptas nesciunt necessitatibus. Consequatur cumque distinctio vel quas eligendi repellendus.
37,64,135,,,,,,,
38,179,14,2022-12-25,2,3,Bardzo pomocny,Brak interakcji,tak,"Saepe non deserunt sunt nihil laborum. Tempora qui labore optio explicabo accusamus.
A est consequatur. Molestias repudiandae fugit perferendis. Sed dignissimos optio impedit modi ipsam iste."
39,192,117,2023-06-14,4,1,Bardzo pomocny,Brak interakcji,tak,"Nemo vel nam consequuntur corporis laborum deserunt. Nulla ad amet expedita. Dignissimos ad cum maiores vitae exercitationem.
Dolorum porro debitis earum soluta mollitia dolorem labore."
40,190,83,2023-06-23,3,5,Inspirujący,Słaba organizacja,nie wiem,Delectus iusto aliquam earum incidunt molestias. Saepe quisquam quaerat sint tempore est necessitatibus rem.
41,129,56,,,,,,,
42,153,160,2024-07-12,1,5,Świetnie zorganizowany,Słaba organizacja,nie wiem,Quibusdam ex ipsa voluptatum consequuntur consequuntur. Ad reprehenderit enim at architecto blanditiis. Reprehenderit maiores delectus ipsa dicta.
43,178,7,2023-08-05,1,2,Świetnie zorganizowany,Niejasne wyjaśnienia,nie,Repudiandae minus aliquid non possimus sequi. Quasi perspiciatis eaque dicta odio. Aut fuga deserunt ipsum nobis eligendi omnis molestias.
44,133,196,2024-04-08,5,5,,Słaba organizacja,nie,Non unde fugiat sunt. Distinctio pariatur sed modi eligendi magnam. Aut optio voluptatem. Ipsum cumque quasi ratione illo exercitationem alias.
45,94,75,2024-10-23,1,3,Bardzo pomocny,Niejasne wyjaśnienia,tak,"Similique quae unde possimus quidem rerum vero. Quaerat sunt eaque quas et. Reprehenderit vitae excepturi porro labore ipsa possimus nesciunt.
Voluptates dicta libero. Minima aliquid eum vero illum."
46,99,70,,,,,,,
47,75,118,,,,,,,
48,118,182,2023-08-30,2,3,,Mało praktycznych przykładów,nie,Laboriosam autem animi sed sed explicabo. Perspiciatis blanditiis dolores velit quod impedit possimus. A consequatur minus totam consequuntur sint esse vel.
49,97,97,2023-12-13,2,2,Wartościowy materiał,Nieprzydatny materiał,nie wiem,Voluptates perferendis molestiae fugiat culpa doloremque. A facere enim aliquam alias laudantium magnam dignissimos. Eum harum dolore consequuntur. Doloremque quasi ratione odio corporis.
50,182,163,2024-03-09,1,4,Praktyczne przykłady,Zbyt długi,nie,Aperiam quo voluptates accusantium temporibus fuga. Magni nisi similique dolorem saepe sapiente enim porro.
51,184,41,2023-09-25,1,1,Praktyczne przykłady,Zbyt ogólny,tak,Repudiandae expedita ipsa hic dignissimos quam explicabo. Accusantium recusandae vel fuga. Explicabo nisi quae sed architecto iure at. Incidunt voluptatum labore tempore necessitatibus repellat.
52,67,42,,,,,,,
53,121,127,,,,,,,
54,171,100,2024-05-26,1,2,Dobrze przekazana wiedza,Zbyt ogólny,nie wiem,Suscipit distinctio quisquam alias doloremque cupiditate reprehenderit. Doloribus a dolor consequatur. Vitae non repudiandae natus consequatur.
55,165,56,2024-07-26,2,3,Inspirujący,Zbyt długi,nie wiem,Ducimus vitae dolorem expedita explicabo laboriosam. Reiciendis facere quidem esse qui.
56,1,86,,,,,,,
57,94,32,2023-07-15,5,2,Świetnie zorganizowany,,nie wiem,Quas beatae sequi adipisci placeat cumque et libero. Et aspernatur dolore suscipit saepe consectetur fuga. Officiis non aut numquam et minus modi.
58,120,5,,,,,,,
59,146,85,2023-11-27,1,2,Bardzo pomocny,Mało praktycznych przykładów,nie wiem,Laborum dolores sapiente architecto incidunt. Suscipit veniam modi nemo. Nesciunt sed minus velit velit deleniti. Aliquam esse delectus.
60,50,93,2023-06-05,4,3,Bardzo pomocny,Brak interakcji,nie,Repellendus debitis expedita. Cupiditate et quae suscipit optio fuga maiores.
61,108,156,,,,,,,
62,156,90,2023-05-02,4,2,Profesjonalny prowadzący,Zbyt ogólny,nie wiem,"Ipsam deleniti quia similique cum atque. Accusamus assumenda explicabo hic fuga ut. Facere delectus nesciunt voluptatem.
Cum quae repudiandae deserunt magni modi officia."
63,60,65,,,,,,,
64,44,121,,,,,,,
65,167,44,,,,,,,
66,101,54,2023-07-04,5,2,Bardzo pomocny,Zbyt długi,nie wiem,Soluta aspernatur voluptate asperiores. Eaque delectus inventore laborum. Labore consequatur corporis cumque corrupti eaque.
67,85,193,,,,,,,
68,172,183,2024-05-23,5,2,Profesjonalny prowadzący,Zbyt długi,nie wiem,"Ipsam at beatae doloremque ab distinctio. Possimus quae numquam consequuntur aperiam.
Animi dignissimos laborum perspiciatis doloribus nam. Eaque minus dicta atque a."
69,91,143,,,,,,,
70,172,100,,,,,,,
71,172,144,2023-11-28,5,5,Bardzo pomocny,Zbyt długi,nie,Dolores ex minus molestiae. Sequi error libero atque aperiam itaque a aut. Eligendi labore ad at vitae accusamus deleniti aliquam. Blanditiis quidem alias rerum nam illo ea minima.
72,90,57,,,,,,,
73,74,110,2024-07-11,1,2,Bardzo pomocny,Zbyt długi,nie wiem,"Ullam iste pariatur. Itaque voluptatum itaque deleniti.
Rem ipsum assumenda dolores quae nisi. Et expedita saepe ut impedit."
74,101,13,2023-03-31,4,1,Inspirujący,Słaba organizacja,nie wiem,Consequatur commodi natus laudantium asperiores reiciendis et. Enim ullam soluta itaque praesentium voluptas. Numquam aperiam eos perferendis. Maxime rerum velit placeat expedita provident quae.
75,18,82,,,,,,,
76,56,143,,,,,,,
77,34,175,2023-01-12,1,4,Dobrze przekazana wiedza,Brak interakcji,nie wiem,"Maiores ducimus pariatur consequuntur rem iure ipsum possimus.
Alias quibusdam officia temporibus modi voluptates iste eos. Quaerat natus libero facilis quam."
78,138,133,,,,,,,
79,198,41,,,,,,,
80,167,162,2023-12-09,3,5,Bardzo pomocny,Zbyt ogólny,nie wiem,"Dicta consequatur labore optio.
Nisi et numquam delectus. Quaerat velit possimus ab.
Possimus ipsam nesciunt dolorum dolores facere. Commodi dicta ad ipsum esse temporibus eius."
81,119,157,,,,,,,
82,173,166,2023-10-05,2,4,,Nieprzydatny materiał,nie wiem,Recusandae repellat unde odit delectus. Quas occaecati beatae a. Aliquam veniam incidunt corporis exercitationem. Saepe distinctio commodi perferendis vitae.
83,79,167,,,,,,,
84,110,135,,,,,,,
85,75,191,2023-02-22,3,4,Profesjonalny prowadzący,Słaba organizacja,tak,Ducimus voluptate sed ipsam omnis voluptatum aspernatur accusamus. Quibusdam dignissimos maxime ullam delectus maxime. Facilis ex nostrum architecto assumenda.
86,67,26,,,,,,,
87,164,142,,,,,,,
88,109,167,2024-09-14,3,4,Praktyczne przykłady,Zbyt długi,nie wiem,"Ducimus quo commodi consequatur quaerat fuga blanditiis.
Harum odio possimus a consectetur quas distinctio. Nihil excepturi similique inventore mollitia."
89,34,69,,,,,,,
90,150,22,2023-09-27,4,2,Bardzo pomocny,Słaba organizacja,nie,Eos error vero iure numquam ut sed. Quo rerum temporibus architecto neque.
91,14,125,,,,,,,
92,140,139,,,,,,,
93,175,56,2023-01-18,5,4,Praktyczne przykłady,,tak,"Optio placeat error labore.
Odit quas harum dolor. Aut quasi iste accusamus. Vel perferendis voluptate reiciendis debitis labore error."
94,177,101,,,,,,,
95,141,42,,,,,,,
96,10,25,,,,,,,
97,43,33,,,,,,,
98,55,53,,,,,,,
99,100,1,,,,,,,
100,32,66,,,,,,,
101,123,59,,,,,,,
102,27,43,,,,,,,
103,188,199,,,,,,,
104,182,155,,,,,,,
